X1,X2,X3,X4,X5,X6,X7,X8
-0.152294352,-0.050179329,0.154361585,0.009049675,-0.150314295,-0.094387534,-0.119192437,-0.271588985
0.023974656,0.115929112,0.271789656,0.102735234,-0.026888869,-0.12219541,0.224300343,0.006409369
0.043447152,0.101345373,0.029649953,-0.00664268,-0.054685894,-0.02362677,-0.097110871,-0.06755952
-0.032155593,0.159294285,-0.292044948,0.072323571,0.124608519,-0.207565657,-0.042538129,-0.086406996
-0.132781368,-0.198671069,0.232517092,0.055494251,0.127155509,0.148962168,-0.185553157,-0.035323917
-0.119843959,0.14105497,-0.047216311,-0.031488417,0.071095997,0.033176997,0.016040142,0.078095764
0.132102115,0.045145233,0.047590771,0.04347509,-0.125111358,0.07806296,-0.006878265,-0.015556979
-0.110511055,-0.126568898,-0.170669873,0.052562097,-0.128042935,0.126300796,-0.180870905,0.177031248
-0.054795741,-0.105692871,0.053480653,-0.036958812,0.110330188,0.058793525,0.059235455,-0.038354318
-0.058196865,-0.154972644,-0.126454389,0.04436542,0.017086544,-0.032299776,0.022421127,0.015866582
-0.03603664,-0.018351791,-0.067822546,0.073850804,-0.17025836,0.065606941,0.035954827,0.059997158
0.20832188,0.081090243,-0.254077905,-0.15558546,-0.062481858,-0.01803706,0.074728331,-0.066037545
0.001130749,-0.137375152,-0.129796967,-0.10602226,-0.135168461,-0.05311785,0.099051209,-0.002806517
0.098613265,-0.020455478,-0.035609316,0.055481772,-0.057563783,0.032268212,0.237417206,0.030618576
-0.027362578,-0.014181644,0.197377693,-0.071705866,0.181244856,0.191237557,-0.044952803,0.09728018
0.042067223,-0.097809164,-0.0792178,0.027328606,-0.007443343,0.073925619,0.084703245,-0.120227511
0.084328441,0.032213705,0.139503824,0.083674903,0.045918008,0.02195404,-0.140222127,0.050230891
0.03974259,-0.085823711,-0.037304458,0.129968602,-0.003955515,0.10390144,0.010515752,0.035815547
-0.096966542,-0.00157926,-0.110229174,-0.050290267,-0.030917212,-0.02748366,-0.011509358,0.094264357
-0.045389708,-0.077041858,0.164169348,0.030172283,0.103184454,-0.098831673,0.017085745,0.091843019
0.07941382,-0.002478041,0.195924374,0.250971923,-0.036283856,-0.081792388,0.110747362,0.139657114
0.047745883,0.030598851,-0.11692123,-0.081929547,-0.100414077,-0.059946071,-0.032095825,0.077688991
-0.049870493,0.063355871,-0.03224952,-0.029188006,0.067481949,-0.062207274,0.01725985,0.033881015
0.19428414,0.235855158,-0.044210972,-0.064447123,-0.062314053,-0.026768866,-0.085511259,0.168619302
-0.005880285,-0.096498849,0.094758559,-0.035368849,0.063293182,0.120609341,-0.160943514,0.217606239
-0.134381866,-0.010342588,0.015761889,0.04538215,0.065854427,0.175482177,0.024518547,-0.128105897
-0.099070095,0.001415869,0.188220691,-0.064228753,0.022378795,-0.012806583,0.180258089,0.234112836
0.056433083,0.160882295,0.155138463,0.233241768,0.058392819,0.023166847,0.054583179,0.139587234
0.071164223,0.153209008,0.138214011,0.136745828,0.064870989,-0.02019729,0.022779765,0.092058148
0.069993669,0.002130322,0.055509584,0.09424972,0.019109907,0.03906248,-0.143054666,0.097217303
0.220005949,-0.014124948,0.059749561,0.000170845,0.157745328,0.068920209,0.041574021,0.06732097
-0.057655907,0.037333868,0.09024718,-0.088543259,0.013296967,-0.08638532,0.143626736,-0.171880955
0.086069099,0.183626557,-0.034415702,-0.037728897,0.188115707,-0.080231491,-0.250115458,0.026429547
0.014412942,0.060510934,0.063335886,-0.038909446,-0.12803044,0.103497515,0.036939096,0.054714708
-0.088240947,-0.133551751,-0.000756085,0.050442886,0.024333945,0.044577254,0.07142967,-0.074622181
0.046212044,0.111502758,0.087834952,0.031261345,0.056976728,0.07827123,0.079874315,0.139793494
0.043798559,0.017376916,0.119539674,-0.046121955,0.180094043,0.049784458,-0.11568258,-0.011026367
0.111594165,-0.029400496,-0.112627482,-0.185350838,-0.045230632,-0.231309711,-0.140965722,0.103544471
-0.008304295,-0.130485859,0.010488819,-0.022420491,-0.115836469,0.099288853,0.00677783,-0.021155413
-0.088131405,-0.201026841,-0.05820362,-0.056645414,-0.100162001,-0.096030089,0.214519751,0.044093021
0.138006651,0.122474458,0.11155786,0.016912677,-0.064693678,0.066117048,0.005738007,0.111750335
0.064361906,-0.020056163,0.10278017,0.047658502,0.207526087,-0.001588763,0.196737347,-0.003008552
-0.027052672,-0.00120068,0.032873553,0.050207475,-0.05737,-0.010799013,0.213670969,0.188025645
-0.011612896,0.021865198,0.027841857,-0.124312108,-0.025737654,-0.19776781,0.036142658,0.047808068
0.109783649,-0.114224009,-0.131672579,0.056946845,0.10470983,0.213971854,-0.11510716,0.106520287
0.026984467,0.04886422,0.030270999,-0.141548739,0.147654035,0.224214659,0.012333879,0.05687141
-0.134739441,-0.045949216,-0.151507077,-0.009318575,0.117272902,-0.006808883,0.041413697,-0.022529121
0.024761141,-0.219423501,-0.100701088,-0.114870213,-0.129468148,0.055945189,-0.049153229,0.033008168
0.081203915,-0.022528137,-0.048544318,0.127072594,-0.049375658,-0.143868366,-0.0232307,0.17983374
-0.067612947,-0.049489066,0.025922708,0.214420915,0.038193545,0.049829574,0.052674417,0.014812441
-0.119298345,0.000616686,-0.093875611,0.039078094,0.005194589,-0.004326455,0.009368693,-0.062073505
0.124865928,0.006486164,0.014476262,-0.283435253,0.20883747,0.104528855,0.109304022,-0.082543506
-0.110307113,-0.058034017,0.192885611,0.001232739,0.021743287,0.111389692,0.086153288,0.027815526
0.342854657,0.052103804,0.100092959,0.088162203,0.110552593,0.233788959,0.102859415,-0.057130388
-0.067841251,0.060291434,-0.07320777,-0.036238421,0.032876241,0.065071402,0.124018211,0.177244827
-0.002139889,0.074446386,0.070798073,-0.091544299,0.059740007,0.090998054,-0.00698136,0.132318736
-0.093538965,0.003932239,-0.100644538,-0.137204287,-0.144005088,0.008512612,-0.052846816,-0.174507889
-0.253867397,-0.162502341,0.166621012,0.186695373,-0.068815035,0.094300586,0.101155963,-0.119962338
0.236176658,-0.088970943,-0.094194275,0.085296731,0.243975241,0.282352762,0.089396117,0.089344979
0.026407648,-0.00013914,-0.020829175,-0.006794285,-0.075396459,-0.101539558,-0.070472215,-0.044434651
-0.116894324,0.011740663,0.123917188,0.068446919,-0.15705006,-0.178620667,0.058538273,-0.1061109
0.030159604,-0.059659289,-0.076750062,-0.196869399,-0.060136764,0.004131137,-0.221816607,0.043360151
0.057025138,-0.000633605,0.162652281,0.071566615,-0.042940554,-0.005469831,0.055775701,0.006306716
-0.091944416,-0.017494407,-0.08321503,0.181559586,-0.124386324,-0.137062353,-0.073755168,0.079169199
0.108538734,-0.092313571,-0.011083869,-0.112758286,0.214514913,-0.005676167,-0.016989752,0.077860657
-0.029465761,-0.016307231,-0.00090014,-0.007160299,0.096387912,0.260895578,-0.057735837,-0.14007017
0.215536916,-0.080637499,0.218014616,0.182026366,-0.055358824,0.023843623,0.254153115,-0.045038087
-0.056052595,-0.036071288,-0.124347108,-0.145380131,0.003408347,-0.062228358,0.031723859,-0.144008756
-0.014106636,-0.236677697,0.084936692,0.149901583,-0.120964102,0.11059263,0.020121976,-0.072453103
0.032288813,0.033081547,-0.019119629,-0.099433799,0.016936082,-0.16317141,0.027584814,-0.116134312
0.184633259,0.103395123,0.046127623,-0.055347047,-0.031640845,0.122804103,-0.042938302,0.245699078
-0.079434701,-0.01707336,-0.099308656,-0.029260132,0.070810868,0.054086907,-0.03561751,-0.197390483
-0.010197053,-0.140129258,-0.199273519,0.035331201,0.249299952,0.107622301,0.102779495,0.004721798
0.083209336,-0.08880951,0.077598246,0.040241984,-0.066809045,0.090600558,0.02017183,-0.056796671
-0.051517247,0.026097589,0.066569493,0.154747871,0.047469823,0.041171137,0.113486825,0.158544116
-0.046974787,-0.111212775,-0.154285582,-0.050381146,-0.06095122,-0.048945131,0.02007489,0.050501818
0.093652964,-0.039838233,-0.212514684,-0.096482803,-0.014408756,-0.07870294,0.042862077,0.195731748
0.020811695,0.085318208,0.020386291,-0.012906263,-0.061340266,-0.051427129,-0.066363711,0.022661712
0.008990214,0.049809704,0.118805746,0.082076102,-0.148489797,-0.331203138,0.075432496,-0.144554659
-0.248779409,-0.14455632,0.024271416,0.064171819,-0.05765104,-0.34420366,-0.170545543,-0.012581504
-0.02602723,0.00575044,0.0593747,0.035371278,-0.097306894,0.038538329,-0.136324238,-0.035394833
-0.106049007,-0.070667861,0.034325973,0.176373772,-0.137190114,-0.249854601,0.160605448,-0.044349914
0.098849593,-0.050263762,0.187182534,0.070040141,-0.048791141,0.205746511,-0.148020603,0.084684778
0.196830403,0.21230588,-0.054746967,-0.137536639,0.045997214,-0.061685653,0.273350004,0.000867279
-0.006038992,-0.151136719,-0.049989273,0.113534583,-0.065689428,-0.105493208,0.032075297,0.143733781
0.086128641,-0.090676291,-0.095289796,0.123621114,-0.032267984,-0.021368384,0.095896791,0.071579073
0.232950097,-0.092938762,0.178065208,0.030413711,0.026859228,0.207833789,0.043304641,0.091367365
-0.0333255,-0.030501404,-0.177085883,-0.147428058,0.205620713,-0.005495248,0.050616464,-0.016922096
0.131486244,0.032921584,-0.06077434,-0.018221919,0.028257995,0.017242097,0.158811221,0.074818218
0.167848314,0.099115084,-0.001189966,-0.108151035,0.039968795,0.002381591,-0.046826934,0.101976309
0.033395601,0.030526311,0.20436546,0.082312842,0.260168311,0.18887304,-0.175242719,0.088674706
0.26392161,0.128627773,-0.002930566,-0.130761199,-0.020902326,-0.027661912,0.008053219,0.117304498
0.023694184,-0.120467476,0.137118845,0.15253471,-0.06097829,-0.01491073,-0.00821285,-0.055800016
0.032374981,0.083088898,-0.076527727,-0.001783752,0.072238136,0.004211235,0.16747763,-0.032099653
0.036568692,-0.164794891,-0.195294643,-0.144216731,0.12625841,0.009012522,0.257293861,-0.049965464
0.170109409,0.142020896,0.222896855,0.186817026,0.102406253,0.072607553,0.08099049,-0.083755533
0.009919819,0.049850594,-0.008068007,0.075562291,0.095530521,0.044083045,0.173165652,-0.120946992
-0.086260173,-0.189074064,-0.006024388,-0.004081006,0.151344974,0.180027755,-0.086989617,0.228145436
-0.007553392,-0.024455726,-0.110955744,-0.028078505,0.108874862,0.192667621,0.217334067,-0.088071552
-0.128459481,-0.21013066,0.016907868,0.027767094,-0.04660365,-0.227238623,0.118793678,-0.094217173
-0.271208278,0.00232087,0.207476161,0.168605876,-0.045709626,-0.068718862,-0.032656092,-0.089275827
0.196261727,0.184936171,-0.00217536,-0.041932418,-0.087798259,-0.085653867,-0.046699491,0.068712013
-0.034937773,0.148616249,-0.078987096,-0.004025077,-0.074721168,-0.287301654,0.058425686,0.063837925
0.041179688,0.027897793,-0.171554561,-0.085020138,0.079426468,-0.071029832,-0.071199786,-0.119333131
-0.085671976,-0.21297955,0.105870136,-0.141261227,-0.081025244,-0.013937246,0.090003294,-0.099423387
0.105138281,0.101071601,0.064791126,0.012362648,-0.082759022,-0.011164779,-0.112091937,-0.276855455
0.072394943,-0.216855906,-0.035533875,0.053180983,0.205749547,0.149661724,-0.076707967,0.029831031
-0.115418727,-0.090579363,-0.129387879,-0.085037939,0.012267032,0.156315559,0.084689531,-0.035448745
-0.07909895,0.049494614,0.033070877,-0.039465985,0.319310757,0.21950296,-0.020468659,-0.00244016
-0.038842797,-0.133906535,0.036401934,-0.040529838,0.187329778,0.195017427,0.032093846,0.130476579
0.130214866,0.059393862,-0.106233253,-0.046256248,0.102996082,0.029814666,0.027891253,-0.080686291
0.141445972,-0.138623267,0.046035121,0.112367374,-0.007964139,0.034167546,-0.09580422,0.03628066
0.136822586,0.132549142,0.236679018,0.03818858,0.032579632,0.022283208,-0.023357988,0.023509335
0.162801209,0.202763459,-0.013368643,0.104277157,0.131711507,0.099343107,-0.204386367,-0.01538739
-0.089983642,-0.103940816,-0.065058949,0.116615719,0.054673357,-0.036186607,-0.001912354,-0.071460171
0.095652583,-0.051749732,0.186737209,0.187493098,0.09983109,-0.034386115,0.027707697,-0.034049126
-0.016062381,-0.061882816,0.140783892,-0.012256083,0.020115966,0.018384825,-0.037925638,0.042047752
0.067716115,-0.0923628,0.084476318,0.234593202,-0.100033132,-0.098764203,0.057825474,0.030230232
0.035718265,0.088815042,0.077854243,0.018485955,-0.024125765,0.017419603,0.155420723,-0.0473719
0.15070792,0.011318157,-0.170330604,0.108655314,-0.053532819,-0.004765024,0.039294894,0.043880782
-0.003061188,0.000211399,0.004267415,0.069865453,0.061536748,-0.033530021,0.106930453,-0.025314322
0.058084047,0.185098592,-0.04249499,-0.018002651,-0.001941961,-0.073339157,0.068258683,-0.198509946
-0.061948938,0.082282262,0.179945664,-0.001515356,-0.016882172,0.008942998,0.090519125,-0.084392399
0.164717139,0.104093116,0.082560076,0.137781589,-0.270323229,-0.033409817,-0.062277519,-0.165171199
0.061676832,0.011023171,0.140410084,0.160462529,0.131491445,0.159088971,0.062519313,-0.04852544
-0.072619371,-0.042201634,0.213797594,-0.003067569,0.012320481,0.035786779,0.060041384,0.147712376
0.011262355,-0.01010778,-0.140509245,-0.076664144,-0.00370368,-0.047921101,-0.056716725,-0.143540441
-0.230689532,0.033852823,-0.082408117,-0.104575865,-0.030920908,-0.164136948,0.015145066,0.068414008
-0.003726096,-0.040735715,0.072191635,0.036738871,-0.075196933,-0.064891548,-0.137050517,0.108346622
0.117296097,0.015591409,-0.179632152,-0.169526282,-0.180313968,-0.302802508,0.004000623,-0.004469172
0.012667865,-0.102195751,0.057288444,0.164037652,0.089683932,-0.015261428,-0.1951001,-0.240351906
-0.108245546,-0.081531419,-0.07148033,-0.049987195,-0.022485598,-0.11873474,0.011523967,0.006030097
0.146647249,-0.031302912,0.040309821,0.069889918,0.023321613,0.12026853,-0.012844743,-0.048591114
-0.097200234,0.022948917,-0.015987139,0.008512339,-0.012853751,-0.187574837,-0.012778505,0.014879464
-0.008099948,0.121774642,-0.040309703,0.100112686,0.042719436,-0.008632818,0.111879896,-0.087193287
0.108070695,-0.079154932,0.138567496,-0.052066038,0.028869363,0.070762946,-0.01645236,0.108852933
-0.11679754,0.172004273,-0.119136295,0.139916433,0.112670514,-0.066991753,-0.016314398,-0.118092703
0.034329219,0.042225165,0.224675265,0.115268322,-0.056216803,-0.007625683,-0.191790933,-0.046817199
0.138422746,-0.056032308,-0.077143927,-0.004665563,0.028016116,-0.068931191,0.039737115,-0.047889764
0.073674017,-0.022500951,0.013209692,0.016056693,-0.008836296,-0.018540658,-0.050005523,0.179496898
-0.056423066,0.073658348,-0.027900362,0.088113079,0.036964219,-0.039167015,0.038282462,-0.196524477
-0.156412008,0.005924201,0.219510838,0.231712319,0.06380511,0.047285397,-0.193814228,-0.081839811
-0.088438442,0.049038869,-0.136454289,-0.163324295,0.074791026,-0.110393725,0.040474575,0.175229806
-0.148626268,-0.069536709,0.279146571,0.21425325,-0.122954959,0.100113924,-0.085168849,0.081957182
-0.123809472,0.109117937,0.070723892,0.094472866,0.009798315,0.021486605,-0.004124983,0.014900964
0.010573028,-0.015743866,0.005635595,-0.042029283,0.112605025,0.009303597,-0.169782935,0.09449152
-0.07424911,-0.057875451,0.049616129,-0.235677032,0.313774853,0.258226528,0.02558015,0.004504993
0.113552638,0.079406397,0.085321261,-0.028198499,-0.019733842,-0.000265288,0.070888457,0.134151495
-0.237211667,0.091186456,0.01704828,-0.032823244,-0.038851845,0.111210033,0.094659795,-0.063040937
-0.182378686,-0.132847333,-0.062382349,0.088882604,0.095312505,0.068539905,0.11143309,0.029165973
0.023629021,0.061326248,0.099969344,0.10032906,0.070830385,0.031743508,0.131003991,-0.033517739
-0.034046207,-0.044499461,-0.04436667,0.013936292,-0.079241992,-0.06640683,-0.178251239,0.021371562
-0.070354344,0.052614566,-0.015647853,-0.220058903,-0.076272478,-0.118989896,-0.117232701,0.076163569
-0.259459329,-0.205080592,-0.074110491,-0.169520511,0.005993263,-0.090345824,0.094419396,-0.236564965
0.106785651,0.157817971,0.139564467,0.026873197,-0.049163619,0.078807438,-0.128975658,0.065327233
0.206950708,0.317835344,0.013249088,-0.059407914,-0.002557431,-0.19902197,-0.04188871,-0.059271338
-0.05942793,-0.078267267,0.038924284,-0.017567879,-0.000930032,-0.067893195,-0.054138621,0.052160269
-0.030744878,-0.018695318,-0.128873276,-0.146790618,-0.047622087,0.100044897,0.002493515,0.04914042
0.032727392,0.000384502,0.099662782,0.053232648,-0.058275866,-0.233057239,0.021587798,0.174692353
0.150972197,0.153511907,0.014043154,0.071469248,-0.06176519,-0.064979472,-0.019992919,0.115507824
-0.050701646,0.004265742,-0.003786661,-0.159242464,-0.229618095,-0.164293041,-0.144814058,-0.055986331
0.045843492,0.144110755,0.060692221,0.022361216,0.062220714,-0.059064766,0.046408615,0.015890393
-0.07991936,-0.13716821,0.177809516,0.045822801,-0.090205155,-0.06185171,0.09187081,-0.061447636
-0.006148037,0.117182047,0.024537659,0.098061792,-0.0544114,-0.011131447,-0.017556181,-0.074289893
-0.070665376,-0.015498694,-0.172617583,-0.268908777,-0.019102776,0.22214966,0.074564422,-0.011127217
0.037060306,0.002926637,-0.082316522,0.122893042,0.071538132,0.130925181,0.121599955,0.025511809
0.037686187,-0.060099028,-0.03582511,-0.00979421,0.154902015,-0.052169293,-0.100928713,0.018257154
0.014000561,0.013647787,0.020911671,0.147449335,-0.160090398,-0.161924558,-0.028584728,-0.170473785
0.19737643,0.00836215,-0.009902837,-0.14368282,-0.061636141,-0.042948259,-0.088445105,0.147683567
-0.114174938,0.021679627,0.073929767,0.12327998,0.158054069,-0.039745883,-0.096117642,-0.133948481
0.104237819,0.120912382,-0.00722045,-0.022563205,0.015175799,-0.069295557,0.195042813,-0.154300182
0.130568304,-0.00148615,-0.071335729,-0.032244402,-0.018039168,0.072208936,-0.245439636,0.10350487
-0.085494406,-0.064325161,0.004667872,-0.110468328,0.046217267,0.196749445,-0.111044273,-0.004198759
-0.003907042,0.003315139,-0.061574083,0.020243494,0.180434811,0.023847831,0.1408381,-0.162802569
0.076611862,0.129939378,0.019865173,-0.005246348,-7.09E-05,-0.143156273,0.068798273,0.072410145
0.003224334,0.032547375,-0.025101161,0.026028815,0.209972179,0.099552589,-0.085938711,-0.038707462
-0.007578198,-0.072467652,0.198717544,0.120586699,-0.060042357,-0.182048032,0.135594775,-0.040791087
-0.13216566,0.148874997,-0.066717606,0.072099651,0.001427307,-0.090515876,-0.104420442,0.072338152
0.175575314,0.177628777,-0.058959205,0.180874223,0.010435594,-0.048316383,-0.164711919,0.013345715
-0.089594512,0.133427732,-0.237878499,-0.000402811,-0.125239344,-0.124163071,0.071778005,-0.133223664
0.024801528,-0.027689695,0.122383314,0.12168367,-0.107105368,0.032610268,0.075793676,-0.166670944
-0.005024228,0.028562727,0.062057107,-0.081764271,-0.067570808,0.00018331,-0.097311,-0.084804448
-0.057677006,0.085248382,0.041766107,-0.128686844,-0.067756465,0.107402967,-0.098052395,-0.030268295
0.031767208,-0.012624057,-0.048258865,0.119838358,0.173889966,0.142918514,0.046122853,-0.109892126
0.075706286,0.027362163,0.178314298,0.071245391,-0.15030803,0.047564156,-0.049784583,-0.02964012
0.356864745,0.364486145,0.077772604,-0.019575719,0.053450565,0.122021127,-0.015419308,0.187573612
0.124690817,0.089924206,0.087318124,0.069474799,-0.061725319,-0.052449109,-0.067308029,0.071212901
0.108536811,0.193644681,0.022279411,0.074815968,-0.109170088,-0.099595188,0.051196588,0.074621368
-0.098217403,-0.145103551,0.055172385,0.107964888,0.057520502,0.049537952,-0.029880947,-0.022404924
0.128016392,0.05864901,0.100805539,0.036612702,-0.215334292,0.040553996,-0.030545462,-0.062005814
0.022462279,0.1362353,0.139566558,0.099529636,-0.136595571,0.06546193,0.040318952,-0.031909118
-0.171319497,0.082735249,-0.185878394,-0.108132826,-0.152235919,0.021330616,-0.040014664,0.13461972
-0.165277219,-0.167415962,0.164715482,-0.040144168,-0.05482873,0.049268863,0.057643989,0.162437355
-0.067613064,-0.083190124,0.007195706,0.058032149,-0.096375893,-0.137772363,0.05162289,-0.00371734
-0.116703274,-0.02088136,-0.062254589,0.094635411,0.103524933,-0.164033524,-0.141171413,-0.172403763
-0.101134161,-0.163640899,-0.19219854,-0.143225611,0.020726733,-0.00560574,-0.129585489,-0.001451716
0.093605344,0.109685647,0.103598938,-0.171277428,0.082973242,0.179994891,-0.116788338,0.135705382
-0.084156836,-0.060670601,0.132595599,0.010246265,0.055147628,0.100768062,0.102067804,-0.095991093
